index,keyword,rank,bid,impressions,clicks,cpc,cost,bid_cal,impressions_cal,clicks_cal,attr
4,알루미늄밴딩,5,280,68,7,274.0,1920,0.75,0.0,1.5,고관련인기
8,스텐절단,9,620,71,2,620.0,1240,0.08771929824561403,0.0,1.0,고관련인기
0,고주파벤딩,1,540,77,11,110.0,1210,6.285714285714286,0.0,1.5,고관련인기
9,스테인리스강,10,70,390,1,70.0,70,0.0,0.0,0.0,저관련인기
1,정밀판금,2,1390,59,8,1179.0,9432,0.18072289156626503,0.0,3.0,고관련인기
9,동판가공,10,70,42,4,70.0,280,0.0,0.0,0.0,저관련비인기
9,S20C,10,90,199,0,,0,0.0,0.0,0.0,저관련인기
9,V컷팅,10,180,197,5,180.0,900,0.0,0.0,0.0,저관련인기
3,SUM24,4,120,2,0,,0,0.7142857142857143,0.0,0.0,저관련비인기
0,흥성철강,1,240,90,0,,0,1.5714285714285712,0.5853658536585366,0.0,저관련인기
9,레이져가공,10,2430,4,0,,0,0.0,0.0,0.0,저관련비인기
9,환봉,10,470,1995,27,388.0,10479,0.0,0.0,0.0,저관련인기
3,SUM22,4,70,61,0,,0,0.0,0.0,0.0,저관련인기
9,김포워터젯,10,70,7,0,,0,0.0,0.0,0.0,저관련비인기
7,베어링강,8,70,173,8,70.0,560,0.0,0.0,0.0,저관련인기
6,DSWATER,7,70,53,2,70.0,140,0.0,0.0,0.0,저관련인기
9,축가공,10,70,38,2,70.0,140,0.0,0.0,0.0,저관련비인기
9,철가공,10,70,74,2,70.0,140,0.0,0.0,0.0,저관련인기
9,파이프밴딩기,10,650,803,13,557.0,7237,0.0,0.0,0.0,저관련인기
3,파이프절곡,4,480,62,2,421.0,842,1.0909090909090908,0.0,1.0,고관련인기
9,파이프절단,10,3130,176,2,2692.0,5384,0.0,0.0,0.0,고관련인기
9,철판벤딩,10,170,47,2,126.0,253,0.0,0.0,0.0,고관련비인기
9,STS가공,10,70,1,0,,0,0.0,0.0,0.0,저관련비인기
9,화성워터젯,10,70,8,0,,0,0.0,0.0,0.0,저관련비인기
9,워터젯컷팅,10,70,7,0,,0,0.0,0.0,0.0,고관련비인기
2,티타늄절단,3,280,5,0,,0,3.0,0.0,0.0,고관련비인기
9,스텐레스절단,10,290,15,0,,0,0.0,0.0,0.0,고관련비인기
9,워터젯커팅,10,70,8,0,,0,0.0,0.0,0.0,고관련비인기
9,아산절곡,10,70,6,0,,0,0.0,0.0,0.0,저관련비인기
9,SUS절단,10,170,15,0,,0,0.0,0.0,0.0,고관련비인기
9,금속CNC,10,110,35,1,110.0,110,0.0,0.0,0.0,저관련비인기
9,금속컷팅,10,150,17,0,,0,0.0,0.0,0.0,저관련비인기
9,스테인레스커팅,10,70,0,0,,0,0.0,0.0,0.0,고관련비인기
6,스텐앵글,7,410,361,2,348.0,695,0.25,0.1218637992831541,1.0,저관련인기
9,공장철골,10,70,10,0,,0,0.0,0.0,0.0,저관련비인기
9,경량철구조,10,70,2,0,,0,0.0,0.0,0.0,저관련비인기
9,건축브라켓,10,70,21,1,70.0,70,0.0,0.0,0.0,저관련비인기
9,스텐프레임,10,70,48,2,70.0,140,0.0,0.0,0.0,저관련비인기
9,철재공장,10,70,9,0,,0,0.0,0.0,0.0,저관련비인기
9,철골작업,10,130,46,0,,0,0.0,0.0,0.0,저관련비인기
9,철골업체,10,70,33,6,70.0,420,0.0,0.0,0.0,저관련비인기
9,철골가공,10,70,15,0,,0,0.0,0.0,0.0,저관련비인기
9,절곡절단,10,70,14,0,,0,0.0,0.0,0.0,고관련비인기
9,빔제작,10,70,31,2,70.0,140,0.0,0.0,0.0,저관련비인기
9,금속프레임,10,80,47,1,80.0,80,0.0,0.0,0.0,저관련비인기
9,실리콘압출기,10,70,14,1,70.0,70,0.0,0.0,0.0,저관련비인기
9,수압절단,10,70,17,0,,0,0.0,0.0,0.0,고관련비인기
9,금속부품제작,10,70,6,0,,0,0.0,0.0,0.0,저관련비인기
9,평철절곡,10,70,4,0,,0,0.0,0.0,0.0,고관련비인기
9,S45C철판,10,70,27,4,70.0,280,0.0,0.0,0.0,저관련비인기
9,무늬철판,10,190,410,13,120.0,1557,0.0,0.0,0.0,저관련인기
9,정밀절곡,10,70,0,0,,0,0.0,0.0,0.0,고관련비인기
9,대구절단절곡,10,70,7,0,,0,0.0,0.0,0.0,고관련비인기
9,울산철판가공,10,70,4,0,,0,0.0,0.0,0.0,저관련비인기
9,H빔제작,10,120,42,2,100.0,200,0.0,0.0,0.0,저관련비인기
9,철물가공,10,70,13,4,70.0,280,0.0,0.0,0.0,저관련비인기
9,대구철판가공,10,70,7,0,,0,0.0,0.0,0.0,저관련비인기
9,부산철판제작,10,70,6,0,,0,0.0,0.0,0.0,저관련비인기
9,대구절곡,10,70,15,0,,0,0.0,0.0,0.0,고관련비인기
9,로꾸루,10,70,6,0,,0,0.0,0.0,0.0,저관련비인기
5,KAESER,6,70,66,1,70.0,70,0.0,0.0,0.0,저관련인기
2,레이져커터기,3,240,5,0,,0,2.4285714285714284,0.0,0.0,저관련비인기
9,MC9305,10,70,1,0,,0,0.0,0.0,0.0,저관련비인기
9,파이프절단기,10,1300,420,13,1056.0,13727,0.0,0.0,0.0,저관련인기
9,부산철판가공,10,70,1,0,,0,0.0,0.0,0.0,저관련비인기
9,철판절단기,10,650,147,3,549.0,1648,0.0,0.0,0.0,저관련인기
9,파이프컷팅기,10,500,67,1,418.0,418,0.0,0.0,0.0,저관련인기
9,부산철판절단,10,70,4,0,,0,0.0,0.0,0.0,고관련비인기
9,경판가공,10,70,31,3,70.0,210,0.0,0.0,0.0,저관련비인기
9,부산파이프절단,10,70,10,0,,0,0.0,0.0,0.0,고관련비인기
9,파이프커팅기,10,250,62,3,203.0,609,0.0,0.0,0.0,저관련인기
9,파이프벤더,10,540,182,0,,0,0.0,0.0,0.0,저관련인기
7,커팅,8,940,550,1,940.0,940,0.20588235294117643,0.1105769230769231,0.0,고관련인기
8,SUS파이프,9,430,450,5,379.0,1897,0.075,0.022727272727272728,0.0,저관련인기
9,판금,10,1450,2106,10,1189.0,11894,0.0,0.0,0.0,고관련인기
9,금속제작,10,1250,147,5,1063.0,5315,0.0,0.0,0.0,저관련인기
0,판금업체,1,1330,92,11,1080.0,11883,1.3703703703703707,0.0,1.5,고관련인기
1,스텐제작,2,1800,211,19,1462.0,27778,0.0957446808510638,0.025316455696202556,0.0,저관련인기
9,선반가공,10,1060,775,4,1060.0,4240,0.0,0.0,0.0,저관련인기
9,알미늄계단,10,70,27,2,70.0,140,0.0,0.0,0.0,저관련비인기
9,절곡업체,10,80,38,2,70.0,140,0.0,0.0,0.0,저관련비인기
9,철제테이블제작,10,320,20,1,260.0,260,0.0,0.0,0.0,저관련비인기
9,부산철판절곡,10,70,6,0,,0,0.0,0.0,0.0,고관련비인기
9,파이프제작,10,200,69,3,169.0,508,0.0,0.0,0.0,저관련인기
9,스테인레스프레임,10,110,19,0,,0,0.0,0.0,0.0,저관련비인기
9,알루미늄가공업체,10,1240,114,8,1102.0,8815,0.0,0.0,0.0,저관련인기
7,알루미늄제작,8,390,148,8,338.0,2705,0.09375,0.02419354838709678,0.16666666666666666,저관련인기
9,부산절곡,10,70,13,2,70.0,140,0.0,0.0,0.0,고관련비인기
9,스테인레스스틸,10,100,688,0,,0,0.0,0.0,0.0,저관련인기
5,알루미늄CNC가공,6,700,124,3,591.0,1774,0.20930232558139533,0.010204081632653073,1.0,저관련인기
9,PVC가공,10,950,78,0,,0,0.0,0.0,0.0,저관련인기
9,스테인레스제작,10,630,146,9,551.0,4957,0.0,0.0,0.0,저관련인기
0,모형절단,1,2040,104,12,1426.0,17112,1.0535714285714286,0.0,1.0,고관련인기
9,알루미늄커팅,10,170,36,0,,0,0.0,0.0,0.0,고관련비인기
9,용접공장,10,70,13,0,,0,0.0,0.0,0.0,저관련비인기
9,난간포스트,10,120,43,1,120.0,120,0.0,0.0,0.0,저관련비인기
8,프레스가공,9,1030,372,7,906.0,6345,0.061855670103092786,0.013623978201634877,0.16666666666666666,저관련인기
