index,keyword,rank,bid,impressions,clicks,cpc,cost,bid_cal,impressions_cal,clicks_cal,attr
9,발명품제작,10,1150,14,4,934.0,3736,0.0,0.0,0.0,고관련비인기
2,HP3D,3,80,2,0,,0,0.14285714285714285,0.0,0.0,저관련비인기
9,HP3DPRINTER,10,70,7,0,,0,0.0,0.0,0.0,저관련비인기
9,HPJETFUSION,10,70,5,0,,0,0.0,0.0,0.0,저관련비인기
9,메탈3D프린팅,10,150,17,0,,0,0.0,0.0,0.0,고관련비인기
8,몰드,9,410,2734,7,364.0,2548,0.025,0.005147058823529412,0.0,저관련인기
8,디자인소품,9,280,298,19,252.0,4797,0.037037037037037035,0.010169491525423728,0.0,저관련인기
9,3D프린터샘플,10,110,36,2,108.0,217,0.0,0.0,0.0,저관련비인기
9,부산3D프린팅,10,790,34,2,725.0,1450,0.0,0.0,0.0,고관련비인기
9,3D프린트외주,10,70,6,0,,0,0.0,0.0,0.0,고관련비인기
9,치과용3D프린터,10,220,28,2,188.0,376,0.0,0.0,0.0,저관련비인기
9,FDM프린터,10,100,96,0,,0,0.0,0.0,0.0,저관련인기
9,FDM3D,10,70,27,0,,0,0.0,0.0,0.0,저관련비인기
9,CONTROLX,10,70,2,0,,0,0.0,0.0,0.0,저관련비인기
9,GE3D프린터,10,70,0,0,,0,0.0,0.0,0.0,저관련비인기
9,GEOMAGICWRAP,10,70,0,0,,0,0.0,0.0,0.0,저관련비인기
9,3D목업제작,10,3250,9,2,2640.0,5279,0.0,0.0,0.0,고관련비인기
9,3D프린팅지원,10,70,0,0,,0,0.0,0.0,0.0,고관련비인기
9,종로RP,10,70,0,0,,0,0.0,0.0,0.0,저관련비인기
9,특허제작,10,70,0,0,,0,0.0,0.0,0.0,고관련비인기
8,3D프린터소재,9,370,154,0,,0,0.12121212121212122,0.02666666666666667,0.0,저관련인기
